TRT	STY	SYM	MKT	PRC	SIZ	TCK	LQI
2018-11-23 16:49:23.565	SHARE	DIGI	REGS	29.200000	25	16870303	1
2018-11-23 16:49:48.176	STR-PRD	BKDOWTL57	RGSP	6.000000	200	16870304	2
2018-11-23 16:50:25.601	STR-PRD	EBDAXTL52	RGSP	17.000000	200	16870305	2
2018-11-23 16:50:41.513	SHARE	WINE	REGS	18.100000	100	16870306	2
2018-11-23 16:50:41.516	SHARE	WINE	REGS	18.050000	5	16870307	2
2018-11-23 16:50:41.518	SHARE	WINE	REGS	18.000000	452	16870308	2
2018-11-23 16:50:41.519	SHARE	WINE	REGS	18.000000	20	16870309	2
2018-11-23 16:50:41.52	SHARE	WINE	REGS	18.000000	560	16870310	2
2018-11-23 16:50:41.522	SHARE	WINE	REGS	18.000000	2523	16870311	2
2018-11-23 16:51:08.412	SHARE	ELMA	REGS	0.142000	5000	16870312	2
2018-11-23 16:51:26.541	SHARE	SIF5	REGS	2.060000	21	16870313	1
2018-11-23 16:51:26.543	SHARE	SIF5	REGS	2.060000	279	16870314	1
2018-11-23 16:51:29.348	SHARE	EFO	REGS	0.088000	1567	16870315	1
2018-11-23 16:51:29.351	SHARE	EFO	REGS	0.088400	13433	16870316	1
2018-11-23 16:51:50.18	SHARE	TEL	REGS	22.700000	45	16870317	1
2018-11-23 16:52:12.848	SHARE	EL	REGS	10.860000	100	16870318	2
2018-11-23 16:52:52.781	SHARE	DIGI	REGS	29.200000	15	16870319	1
2018-11-23 16:52:54.947	SHARE	DIGI	REGS	29.200000	149	16870320	1
2018-11-23 16:53:05.656	SHARE	SNP	REGS	0.362000	76960	16870321	2
2018-11-23 16:53:14.879	STR-PRD	BKDOWTL57	RGSP	5.980000	5	16870322	2
2018-11-23 16:54:07.829	SHARE	SIF3	REGS	0.200000	20000	16870323	2
2018-11-23 16:55:02.852	SHARE	ELMA	REGS	0.143000	7000	16870324	1
2018-11-23 16:55:12.44	SHARE	IMP	REGS	0.946000	12000	16870325	1
2018-11-23 16:55:23.156	SHARE-INT	EBS	REGS	161.300000	5	16870326	2
2018-11-23 16:57:30.834	STR-PRD	BKDOWTS61	RGSP	11.000000	11000	16870327	2
2018-11-23 16:57:46.354	SHARE	SNN	REGS	9.000000	2400	16870328	2
2018-11-23 16:58:28.613	SHARE	SNP	REGS	0.361500	2000	16870329	2
2018-11-23 16:58:28.614	SHARE	SNP	REGS	0.361500	1365	16870330	2
2018-11-23 16:58:28.615	SHARE	SNP	REGS	0.361500	2000	16870331	2
2018-11-23 16:58:28.617	SHARE	SNP	REGS	0.361500	8000	16870332	2
2018-11-23 16:58:28.618	SHARE	SNP	REGS	0.361500	935	16870333	2
2018-11-23 16:58:28.62	SHARE	SNP	REGS	0.361000	196070	16870334	2
2018-11-23 16:58:28.621	SHARE	SNP	REGS	0.361000	1700	16870335	2
2018-11-23 16:58:28.623	SHARE	SNP	REGS	0.361000	510	16870336	2
2018-11-23 16:58:28.624	SHARE	SNP	REGS	0.361000	1000	16870337	2
2018-11-23 16:58:28.626	SHARE	SNP	REGS	0.360500	3000	16870338	2
2018-11-23 16:58:28.627	SHARE	SNP	REGS	0.360500	2000	16870339	2
2018-11-23 16:58:28.628	SHARE	SNP	REGS	0.360500	1380	16870340	2
2018-11-23 16:58:28.629	SHARE	SNP	REGS	0.360500	1300	16870341	2
2018-11-23 16:58:28.63	SHARE	SNP	REGS	0.360500	3000	16870342	2
2018-11-23 16:58:28.631	SHARE	SNP	REGS	0.360500	10000	16870343	2
2018-11-23 16:58:28.633	SHARE	SNP	REGS	0.360000	3199	16870344	2
2018-11-23 16:58:28.635	SHARE	SNP	REGS	0.360000	1000	16870345	2
2018-11-23 16:58:28.636	SHARE	SNP	REGS	0.360000	10000	16870346	2
2018-11-23 16:58:28.637	SHARE	SNP	REGS	0.360000	10000	16870347	2
2018-11-23 16:58:28.639	SHARE	SNP	REGS	0.360000	1000	16870348	2
2018-11-23 16:58:28.64	SHARE	SNP	REGS	0.360000	10000	16870349	2
2018-11-23 16:58:28.641	SHARE	SNP	REGS	0.360000	30000	16870350	2
2018-11-23 16:58:28.642	SHARE	SNP	REGS	0.360000	50000	16870351	2
2018-11-23 16:58:28.643	SHARE	SNP	REGS	0.360000	15000	16870352	2
2018-11-23 16:58:28.644	SHARE	SNP	REGS	0.360000	10000	16870353	2
2018-11-23 16:58:28.645	SHARE	SNP	REGS	0.360000	30000	16870354	2
2018-11-23 16:58:28.646	SHARE	SNP	REGS	0.360000	1500	16870355	2
2018-11-23 16:58:28.647	SHARE	SNP	REGS	0.360000	74500	16870356	2
2018-11-23 16:58:28.648	SHARE	SNP	REGS	0.360000	500000	16870357	2
2018-11-23 16:58:28.649	SHARE	SNP	REGS	0.360000	25000	16870358	2
2018-11-23 16:58:28.651	SHARE	SNP	REGS	0.360000	2000	16870359	2
2018-11-23 16:58:28.652	SHARE	SNP	REGS	0.360000	1500	16870360	2
2018-11-23 16:58:28.653	SHARE	SNP	REGS	0.360000	17000	16870361	2
2018-11-23 16:58:28.654	SHARE	SNP	REGS	0.360000	3000	16870362	2
2018-11-23 16:58:28.655	SHARE	SNP	REGS	0.360000	800	16870363	2
2018-11-23 16:58:28.656	SHARE	SNP	REGS	0.360000	70241	16870364	2
2018-11-23 16:58:34.06	SHARE	SIF3	REGS	0.200500	110	16870365	1
2018-11-23 16:59:38.881	SHARE	TLV	REGS	2.330000	5000	16870366	1
2018-11-23 16:59:41.365	STR-PRD	EBWTITL40	RGSP	23.000000	2	16870367	1
2018-11-23 16:59:45.322	SHARE	EPT	REGS	0.009000	59950	16870368	2
2018-11-23 17:00:06.433	SHARE	EL	REGS	10.900000	694	16870369	1
2018-11-23 17:00:06.434	SHARE	EL	REGS	10.900000	3000	16870370	1
2018-11-23 17:00:06.435	SHARE	EL	REGS	10.900000	843	16870371	1
2018-11-23 17:00:11.054	SHARE	IARV	REGS	7.700000	172	16870372	2
2018-11-23 17:00:29.066	STR-PRD	BKDOWTS56	RGSP	13.140000	50	16870373	1
2018-11-23 17:00:50.413	SHARE	TLV	REGS	2.330000	800	16870374	1
2018-11-23 17:01:03.352	SHARE	ELMA	REGS	0.143000	83021	16870375	1
2018-11-23 17:01:03.354	SHARE	ELMA	REGS	0.144000	46979	16870376	1
2018-11-23 17:01:27.008	SHARE	SCD	REGS	3.500000	1000	16870377	1
2018-11-23 17:01:39.853	STR-PRD	BKDOWTL59	RGSP	3.490000	2	16870378	2
2018-11-23 17:02:17.01	SHARE	SIF5	REGS	2.060000	9721	16870379	1
2018-11-23 17:02:54.849	BOND	BNET22	XRB	104.100000	1	16870380	2
2018-11-23 17:02:54.852	BOND	BNET22	XRB	104.000000	108	16870381	2
2018-11-23 17:03:19.923	BOND	SBG20	XRB	104.100000	4	16870382	2
2018-11-23 17:03:19.926	BOND	SBG20	XRB	104.000000	40	16870383	2
2018-11-23 17:03:20.361	SHARE	ELMA	REGS	0.144000	200000	16870384	1
2018-11-23 17:03:58.721	SHARE	ELMA	REGS	0.144000	5000	16870385	1
2018-11-23 17:05:21.415	STR-PRD	EBDAXTL52	RGSP	18.000000	200	16870386	1
2018-11-23 17:06:25.668	SHARE	ELMA	REGS	0.144000	556	16870387	1
2018-11-23 17:06:25.671	SHARE	ELMA	REGS	0.146000	44	16870388	1
2018-11-23 17:07:58.806	SHARE	ROCE	REGS	0.129000	5900	16870389	1
2018-11-23 17:07:58.808	SHARE	ROCE	REGS	0.129000	26600	16870390	1
2018-11-23 17:08:35.884	SHARE	EFO	REGS	0.088000	100000	16870391	1
2018-11-23 17:08:35.886	SHARE	EFO	REGS	0.088400	1273	16870392	1
2018-11-23 17:08:35.887	SHARE	EFO	REGS	0.088600	25000	16870393	1
2018-11-23 17:08:35.889	SHARE	EFO	REGS	0.088800	123727	16870394	1
2018-11-23 17:09:18.054	SHARE	ELMA	REGS	0.146000	680	16870395	1
2018-11-23 17:10:24.65	STR-PRD	BKDOWTS61	RGSP	11.000000	1200	16870396	2
2018-11-23 17:10:25.391	STR-PRD	BKDOWTL57	RGSP	6.040000	85	16870397	1
2018-11-23 17:11:37.46	SHARE	SIF3	REGS	0.200000	3000	16870398	2
2018-11-23 17:11:37.463	SHARE	SIF3	REGS	0.199800	157000	16870399	2
2018-11-23 17:12:13.706	SHARE	TLV	REGS	2.330000	230	16870400	1
2018-11-23 17:13:00.509	SHARE	ALT	REGS	0.030500	10000	16870401	1
2018-11-23 17:13:01.51	SHARE	SNP	REGS	0.360500	5000	16870402	2
2018-11-23 17:13:01.513	SHARE	SNP	REGS	0.360000	39759	16870403	2
2018-11-23 17:13:01.515	SHARE	SNP	REGS	0.360000	5241	16870404	2
2018-11-23 17:14:09.235	SHARE	SIF5	REGS	2.070000	376	16870405	1
2018-11-23 17:14:09.237	SHARE	SIF5	REGS	2.070000	24	16870406	1
2018-11-23 17:14:11.989	STR-PRD	EBSPTS34	RGSP	25.640000	10	16870407	1
2018-11-23 17:16:41.662	SHARE	TEL	REGS	22.700000	292	16870408	1
2018-11-23 17:16:41.665	SHARE	TEL	REGS	22.800000	2000	16870409	1
2018-11-23 17:17:00.878	STR-PRD	BKDOWTL57	RGSP	5.900000	220	16870410	2
2018-11-23 17:17:02.705	SHARE	ROCE	REGS	0.130000	2330	16870411	1
2018-11-23 17:17:02.707	SHARE	ROCE	REGS	0.130000	17000	16870412	1
2018-11-23 17:17:57.043	SHARE	SNP	REGS	0.361000	300000	16870413	2
2018-11-23 17:17:57.045	SHARE	SNP	REGS	0.361000	1700000	16870414	2
2018-11-23 17:18:54.033	SHARE	BRD	REGS	13.420000	79	16870415	2
2018-11-23 17:18:54.035	SHARE	BRD	REGS	13.420000	3000	16870416	2
2018-11-23 17:18:54.037	SHARE	BRD	REGS	13.420000	4000	16870417	2
2018-11-23 17:18:54.95	SHARE	BRD	REGS	13.420000	12921	16870418	1
2018-11-23 17:18:59.559	SHARE	BRD	REGS	13.440000	1941	16870419	1
2018-11-23 17:19:05.585	STR-PRD	BKDOWTS61	RGSP	11.170000	40	16870420	1
2018-11-23 17:19:12.489	STR-PRD	EBEBSTL30	RGSP	0.740000	3000	16870421	1
2018-11-23 17:19:35.524	SHARE	BRD	REGS	13.460000	200	16870422	1
2018-11-23 17:19:35.525	SHARE	BRD	REGS	13.460000	925	16870423	1
2018-11-23 17:19:57.687	SHARE	SNG	REGS	35.300000	51	16870424	1
2018-11-23 17:19:57.689	SHARE	SNG	REGS	35.300000	50	16870425	1
2018-11-23 17:19:57.69	SHARE	SNG	REGS	35.300000	899	16870426	1
2018-11-23 17:20:13.125	SHARE	EL	REGS	10.900000	200	16870427	2
2018-11-23 17:20:14.575	SHARE	DIGI	REGS	29.550000	211	16870428	1
2018-11-23 17:21:36.159	SHARE	SNP	REGS	0.360500	1800	16870429	2
2018-11-23 17:21:41.044	SHARE	TLV	REGS	2.325000	700	16870430	2
2018-11-23 17:21:48.758	SHARE	TLV	REGS	2.330000	15000	16870431	1
2018-11-23 17:21:55.944	SHARE	TLV	REGS	2.330000	15000	16870432	1
2018-11-23 17:22:04.486	SHARE	SIF3	REGS	0.200500	5	16870433	1
2018-11-23 17:22:05.577	SHARE	SNP	REGS	0.360000	4759	16870434	2
2018-11-23 17:22:05.579	SHARE	SNP	REGS	0.360000	168281	16870435	2
2018-11-23 17:22:14.343	SHARE	SNP	REGS	0.360000	148200	16870436	2
2018-11-23 17:23:02.32	SHARE	SNP	REGS	0.360500	2000	16870437	2
2018-11-23 17:23:02.324	SHARE	SNP	REGS	0.360000	183519	16870438	2
2018-11-23 17:23:02.325	SHARE	SNP	REGS	0.360000	200000	16870439	2
2018-11-23 17:23:02.326	SHARE	SNP	REGS	0.360000	339481	16870440	2
2018-11-23 17:23:30.635	SHARE	SNP	REGS	0.360000	25000	16870441	2
2018-11-23 17:23:55.284	STR-PRD	RCSBRE	RGSP	250.000000	100	16870442	1
2018-11-23 17:24:31.515	SHARE	ELMA	REGS	0.146000	1326	16870443	1
2018-11-23 17:24:31.517	SHARE	ELMA	REGS	0.146000	5000	16870444	1
2018-11-23 17:24:31.518	SHARE	ELMA	REGS	0.146000	30000	16870445	1
2018-11-23 17:24:31.519	SHARE	ELMA	REGS	0.146000	1000	16870446	1
2018-11-23 17:24:31.52	SHARE	ELMA	REGS	0.146000	2674	16870447	1
2018-11-23 17:24:34.984	STR-PRD	EBWTITS22	RGSP	12.880000	90	16870448	1
2018-11-23 17:24:57.321	SHARE	SNP	REGS	0.360500	600	16870449	1
2018-11-23 17:25:04.361	SHARE	ELMA	REGS	0.146000	10000	16870450	1
2018-11-23 17:25:44.582	SHARE	ELMA	REGS	0.146000	5000	16870451	1
2018-11-23 17:25:55.465	SHARE	TLV	REGS	2.325000	5411	16870452	2
2018-11-23 17:25:55.467	SHARE	TLV	REGS	2.325000	15000	16870453	2
2018-11-23 17:25:55.468	SHARE	TLV	REGS	2.325000	500	16870454	2
2018-11-23 17:25:55.47	SHARE	TLV	REGS	2.325000	100	16870455	2
2018-11-23 17:25:55.471	SHARE	TLV	REGS	2.325000	2000	16870456	2
2018-11-23 17:25:55.473	SHARE	TLV	REGS	2.325000	5000	16870457	2
2018-11-23 17:25:55.474	SHARE	TLV	REGS	2.325000	5531	16870458	2
2018-11-23 17:25:55.475	SHARE	TLV	REGS	2.325000	15000	16870459	2
2018-11-23 17:25:55.476	SHARE	TLV	REGS	2.325000	300	16870460	2
2018-11-23 17:25:55.477	SHARE	TLV	REGS	2.325000	3000	16870461	2
2018-11-23 17:25:55.478	SHARE	TLV	REGS	2.325000	500	16870462	2
2018-11-23 17:25:55.48	SHARE	TLV	REGS	2.325000	30000	16870463	2
2018-11-23 17:25:55.481	SHARE	TLV	REGS	2.325000	17658	16870464	2
2018-11-23 17:26:04.953	SHARE	SIF5	REGS	2.060000	279	16870465	2
2018-11-23 17:26:04.954	SHARE	SIF5	REGS	2.060000	20000	16870466	2
2018-11-23 17:26:17.219	SHARE	FP	REGS	0.936000	430	16870467	2
2018-11-23 17:26:17.22	SHARE	FP	REGS	0.936000	10000	16870468	2
2018-11-23 17:26:17.221	SHARE	FP	REGS	0.936000	3000	16870469	2
2018-11-23 17:26:17.222	SHARE	FP	REGS	0.936000	330	16870470	2
2018-11-23 17:26:17.223	SHARE	FP	REGS	0.936000	6000	16870471	2
2018-11-23 17:26:17.226	SHARE	FP	REGS	0.935000	330	16870472	2
2018-11-23 17:26:17.227	SHARE	FP	REGS	0.935000	5000	16870473	2
2018-11-23 17:26:17.228	SHARE	FP	REGS	0.935000	500000	16870474	2
2018-11-23 17:26:17.229	SHARE	FP	REGS	0.935000	500	16870475	2
2018-11-23 17:26:17.23	SHARE	FP	REGS	0.935000	12000	16870476	2
2018-11-23 17:26:17.231	SHARE	FP	REGS	0.935000	1000	16870477	2
2018-11-23 17:26:19.285	SHARE	ELMA	REGS	0.146000	1826	16870478	1
2018-11-23 17:26:19.288	SHARE	ELMA	REGS	0.147000	3500	16870479	1
2018-11-23 17:26:19.29	SHARE	ELMA	REGS	0.148000	5000	16870480	1
2018-11-23 17:26:19.291	SHARE	ELMA	REGS	0.148000	8978	16870481	1
2018-11-23 17:26:19.293	SHARE	ELMA	REGS	0.149000	10000	16870482	1
2018-11-23 17:26:19.294	SHARE	ELMA	REGS	0.149000	8000	16870483	1
2018-11-23 17:26:19.295	SHARE	ELMA	REGS	0.149000	2455	16870484	1
2018-11-23 17:26:19.296	SHARE	ELMA	REGS	0.149000	2000	16870485	1
2018-11-23 17:26:19.297	SHARE	ELMA	REGS	0.149000	50000	16870486	1
2018-11-23 17:26:19.298	SHARE	ELMA	REGS	0.150000	108241	16870487	1
2018-11-23 17:26:20.609	STR-PRD	EBFPTL18	RGSP	0.960000	1000	16870488	2
2018-11-23 17:26:31.736	SHARE	TEL	REGS	22.900000	30	16870489	1
2018-11-23 17:26:36.984	SHARE-INT	EBS	REGS	161.350000	5	16870490	2
2018-11-23 17:26:40.466	SHARE	SNP	REGS	0.360000	635519	16870491	2
2018-11-23 17:26:40.468	SHARE	SNP	REGS	0.360000	500	16870492	2
2018-11-23 17:26:40.469	SHARE	SNP	REGS	0.360000	2000	16870493	2
2018-11-23 17:26:40.47	SHARE	SNP	REGS	0.360000	3000	16870494	2
2018-11-23 17:26:40.471	SHARE	SNP	REGS	0.360000	2000000	16870495	2
2018-11-23 17:26:40.472	SHARE	SNP	REGS	0.360000	500000	16870496	2
2018-11-23 17:26:40.473	SHARE	SNP	REGS	0.360000	10000	16870497	2
2018-11-23 17:26:40.474	SHARE	SNP	REGS	0.360000	848981	16870498	2
2018-11-23 17:26:42.865	SHARE	SNP	REGS	0.360000	2651019	16870499	2
2018-11-23 17:26:45.348	SHARE	EL	REGS	10.900000	263	16870500	2
2018-11-23 17:26:45.35	SHARE	EL	REGS	10.900000	1737	16870501	2
2018-11-23 17:26:49.118	SHARE	SIF5	REGS	2.060000	4721	16870502	1
2018-11-23 17:27:01.429	STR-PRD	BKTLVTL4	RGSP	0.571000	520	16870503	1
2018-11-23 17:27:06.395	SHARE	TLV	REGS	2.330000	50000	16870504	1
2018-11-23 17:27:08.513	SHARE	SNP	REGS	0.360000	700000	16870505	1
2018-11-23 17:27:17.906	SHARE	SNP	REGS	0.360000	338981	16870506	1
2018-11-23 17:27:18.611	SHARE	ELMA	REGS	0.150000	11759	16870507	1
2018-11-23 17:27:56.416	BOND	SBG20	XRB	104.100000	378	16870508	2
2018-11-23 17:27:56.419	BOND	SBG20	XRB	104.000000	40	16870509	2
2018-11-23 17:27:56.661	SHARE	SNP	REGS	0.360000	161019	16870510	2
2018-11-23 17:27:58.521	SHARE	COTE	REGS	85.400000	10	16870511	1
2018-11-23 17:28:16.178	SHARE	EL	REGS	10.940000	1	16870512	1
2018-11-23 17:28:22.729	STR-PRD	BKDOWTS61	RGSP	11.380000	25	16870513	1
2018-11-23 17:28:51.181	SHARE	SIF5	REGS	2.060000	15279	16870514	2
2018-11-23 17:28:58.435	STR-PRD	EBSNPTL8	RGSP	1.430000	260	16870515	1
2018-11-23 17:29:02.408	SHARE	CMP	REGS	0.910000	12000	16870516	1
2018-11-23 17:29:18.703	SHARE	SNP	REGS	0.360500	900	16870517	1
2018-11-23 17:29:39.398	SHARE-INT	EBS	REGS	161.300000	3	16870518	2
2018-11-23 17:29:39.399	SHARE-INT	EBS	REGS	161.300000	120	16870519	2
2018-11-23 17:29:54.148	SHARE	EFO	REGS	0.088000	25000	16870520	1
2018-11-23 17:29:59.02	SHARE	SNP	REGS	0.360500	100	16870521	2
2018-11-23 17:29:59.022	SHARE	SNP	REGS	0.360000	1000	16870522	2
2018-11-23 17:29:59.023	SHARE	SNP	REGS	0.360000	4837881	16870523	2
2018-11-23 17:30:09.095	SHARE-INT	EBS	REGS	161.200000	4	16870524	2
2018-11-23 17:30:09.097	SHARE-INT	EBS	REGS	161.200000	67	16870525	2
2018-11-23 17:30:13.306	SHARE-INT	EBS	REGS	161.100000	10	16870526	2
2018-11-23 17:30:13.308	SHARE-INT	EBS	REGS	161.100000	22	16870527	2
2018-11-23 17:30:22.578	SHARE-INT	EBS	REGS	161.000000	5	16870528	2
2018-11-23 17:30:22.58	SHARE-INT	EBS	REGS	161.000000	3	16870529	2
2018-11-23 17:30:22.581	SHARE-INT	EBS	REGS	161.000000	100	16870530	2
2018-11-23 17:30:22.583	SHARE-INT	EBS	REGS	161.000000	5	16870531	2
2018-11-23 17:30:22.584	SHARE-INT	EBS	REGS	161.000000	5	16870532	2
2018-11-23 17:30:32.564	STR-PRD	EBWTITL41	RGSP	10.680000	30	16870533	1
2018-11-23 17:30:34.765	SHARE	SIF3	REGS	0.200500	1000	16870534	1
2018-11-23 17:30:49.621	SHARE	SIF5	REGS	2.060000	5000	16870535	1
2018-11-23 17:30:58.305	SHARE	SNP	REGS	0.360000	162119	16870536	2
2018-11-23 17:30:58.306	SHARE	SNP	REGS	0.360000	837881	16870537	2
2018-11-23 17:31:15.699	SHARE	SIF3	REGS	0.200000	30	16870538	2
2018-11-23 17:31:15.702	SHARE	SIF3	REGS	0.199800	21968	16870539	2
2018-11-23 17:31:15.703	SHARE	SIF3	REGS	0.199800	5000	16870540	2
2018-11-23 17:31:15.705	SHARE	SIF3	REGS	0.199800	128002	16870541	2
2018-11-23 17:31:27.33	SHARE	ALU	REGS	0.705000	225	16870542	2
2018-11-23 17:31:27.332	SHARE	ALU	REGS	0.700000	2613	16870543	2
2018-11-23 17:32:24.518	SHARE	SNP	REGS	0.360000	162119	16870544	2
2018-11-23 17:32:24.519	SHARE	SNP	REGS	0.360000	1259514	16870545	2
2018-11-23 17:32:24.521	SHARE	SNP	REGS	0.360000	50000	16870546	2
2018-11-23 17:32:24.522	SHARE	SNP	REGS	0.360000	3000000	16870547	2
2018-11-23 17:33:03.035	SHARE	EFO	REGS	0.088000	7000	16870548	1
2018-11-23 17:33:05.75	SHARE	SNP	REGS	0.360000	700000	16870549	2
2018-11-23 17:33:05.752	SHARE	SNP	REGS	0.360000	2000000	16870550	2
2018-11-23 17:33:13.133	SHARE	TLV	REGS	2.325000	250	16870551	2
2018-11-23 17:33:23.882	SHARE	SIF4	REGS	0.600000	21153	16870552	1
2018-11-23 17:33:23.884	SHARE	SIF4	REGS	0.600000	8150	16870553	1
2018-11-23 17:33:32.357	SHARE	PRSN	XRS1	0.076000	2000	16870554	1
2018-11-23 17:33:32.36	SHARE	PRSN	XRS1	0.077000	290	16870555	1
2018-11-23 17:33:54.427	SHARE	ELGS	REGS	1.210000	200	16870556	2
2018-11-23 17:34:02.306	SHARE	SNN	REGS	8.990000	2755	16870557	2
2018-11-23 17:34:02.308	SHARE	SNN	REGS	8.990000	249	16870558	2
2018-11-23 17:34:02.309	SHARE	SNN	REGS	8.990000	196	16870559	2
2018-11-23 17:34:07.377	SHARE	SIF5	REGS	2.060000	4721	16870560	1
2018-11-23 17:34:10.579	SHARE	ELMA	REGS	0.150000	4000	16870561	1
2018-11-23 17:34:13.773	SHARE	CEON	REGS	0.332000	1000	16870562	2
2018-11-23 17:34:17.268	BOND	SBG20	XRB	104.010000	552	16870563	2
2018-11-23 17:34:27.224	SHARE	ELMA	REGS	0.150000	3500	16870564	1
2018-11-23 17:34:28.092	SHARE	SIF4	REGS	0.600000	2000	16870565	2
2018-11-23 17:34:34.009	SHARE	SNN	REGS	8.990000	4	16870566	2
2018-11-23 17:34:40.494	BOND	SBG20	XRB	104.010000	970	16870567	2
2018-11-23 17:34:40.751	SHARE	TLV	REGS	2.330000	3167	16870568	1
2018-11-23 17:34:40.753	SHARE	TLV	REGS	2.330000	32079	16870569	1
2018-11-23 17:34:40.754	SHARE	TLV	REGS	2.330000	100000	16870570	1
2018-11-23 17:34:49.044	SHARE	SNN	REGS	8.990000	83	16870571	1
2018-11-23 17:34:50.259	SHARE	SIF4	REGS	0.606000	10	16870572	1
2018-11-23 17:35:07.3	SHARE	ELMA	REGS	0.150000	42500	16870573	1
2018-11-23 17:35:37.552	SHARE	ELMA	REGS	0.150000	2500	16870574	2
2018-11-23 17:35:54.856	SHARE	TBM	REGS	0.240000	5000	16870575	2
2018-11-23 17:35:54.857	SHARE	TBM	REGS	0.240000	1000	16870576	2
2018-11-23 17:35:54.858	SHARE	TBM	REGS	0.240000	6000	16870577	2
2018-11-23 17:35:59.862	SHARE	ELMA	REGS	0.150000	22500	16870578	2
2018-11-23 17:36:07.281	SHARE	TEL	REGS	22.850000	50	16870579	2
2018-11-23 17:36:41.315	SHARE	ELMA	REGS	0.150000	7500	16870580	2
2018-11-23 17:36:41.318	SHARE	ELMA	REGS	0.147000	4500	16870581	2
2018-11-23 17:36:41.319	SHARE	ELMA	REGS	0.146000	12292	16870582	2
2018-11-23 17:36:42.706	SHARE	SCD	REGS	3.520000	100	16870583	1
2018-11-23 17:37:01.446	SHARE-INT	DBK	XRSI	38.500000	100	16870584	2
2018-11-23 17:37:11.748	STR-PRD	EBEBSTS38	RGSP	2.400000	2	16870585	1
2018-11-23 17:37:20.447	STR-PRD	EBEBSTL30	RGSP	0.770000	9999	16870586	1
2018-11-23 17:38:34.494	SHARE	ELMA	REGS	0.150000	15000	16870587	1
2018-11-23 17:38:48.017	STR-PRD	EBGLDTL26	RGSP	116.600000	1	16870588	1
2018-11-23 17:38:51.203	SHARE	ALR	REGS	3.460000	4210	16870589	2
2018-11-23 17:38:51.205	SHARE	ALR	REGS	3.460000	790	16870590	2
2018-11-23 17:39:02.133	SHARE	EPT	REGS	0.009500	30835	16870591	2
2018-11-23 17:39:18.419	SHARE	CEON	REGS	0.332000	10	16870592	2
2018-11-23 17:39:23.794	SHARE	SIF2	REGS	1.270000	2000	16870593	2
2018-11-23 17:39:51.276	SHARE	SIF4	REGS	0.600000	260	16870594	2
2018-11-23 17:39:52.654	STR-PRD	EBWTI1	RGSP	12.440000	25	16870595	1
2018-11-23 17:40:10.498	SHARE	IMP	REGS	0.946000	3000	16870596	2
2018-11-23 17:40:21.249	SHARE	CEON	REGS	0.332000	10	16870597	2
2018-11-23 17:40:31.918	SHARE	SNG	REGS	35.250000	200	16870598	2
2018-11-23 17:40:31.92	SHARE	SNG	REGS	35.250000	400	16870599	2
2018-11-23 17:40:31.921	SHARE	SNG	REGS	35.250000	200	16870600	2
2018-11-23 17:40:31.922	SHARE	SNG	REGS	35.250000	285	16870601	2
2018-11-23 17:40:31.924	SHARE	SNG	REGS	35.250000	1000	16870602	2
2018-11-23 17:40:31.926	SHARE	SNG	REGS	35.200000	45	16870603	2
2018-11-23 17:40:31.927	SHARE	SNG	REGS	35.200000	3500	16870604	2
2018-11-23 17:40:31.928	SHARE	SNG	REGS	35.200000	10	16870605	2
2018-11-23 17:40:37.044	STR-PRD	BKDOWTS61	RGSP	11.200000	800	16870606	2
2018-11-23 17:40:39.618	SHARE	SNG	REGS	35.200000	2000	16870607	1
2018-11-23 17:40:43.523	SHARE	FP	REGS	0.936000	45000	16870608	2
2018-11-23 17:40:44.546	SHARE	CEON	REGS	0.336000	3	16870609	1
2018-11-23 17:41:05.264	SHARE	SNP	REGS	0.360000	500	16870610	2
2018-11-23 17:41:05.266	SHARE	SNP	REGS	0.360000	600	16870611	2
2018-11-23 17:41:05.267	SHARE	SNP	REGS	0.360000	1100	16870612	2
2018-11-23 17:41:05.268	SHARE	SNP	REGS	0.360000	100000	16870613	2
2018-11-23 17:41:06.05	SHARE	TLV	REGS	2.335000	50000	16870614	1
2018-11-23 17:41:06.051	SHARE	TLV	REGS	2.335000	2212	16870615	1
2018-11-23 17:41:06.052	SHARE	TLV	REGS	2.335000	47788	16870616	1
2018-11-23 17:41:06.977	SHARE	SNP	REGS	0.360000	5220	16870617	1
2018-11-23 17:41:07.581	SHARE	SNN	REGS	8.990000	13	16870618	1
2018-11-23 17:41:10.48	SHARE	ALR	REGS	3.480000	1000	16870619	1
2018-11-23 17:41:10.481	SHARE	ALR	REGS	3.480000	1000	16870620	1
2018-11-23 17:41:11.593	SHARE-INT	CBKN	XRSI	36.500000	25	16870621	2
2018-11-23 17:41:13.811	SHARE	SNP	REGS	0.360000	470947	16870622	1
2018-11-23 17:41:13.813	SHARE	SNP	REGS	0.360000	250000	16870623	1
2018-11-23 17:41:29.555	SHARE	SNG	REGS	35.200000	2360	16870624	1
2018-11-23 17:42:08.21	SHARE	ALR	REGS	3.480000	3000	16870625	2
2018-11-23 17:42:32.44	SHARE	SIF4	REGS	0.600000	1437	16870626	2
2018-11-23 17:43:09.3	SHARE	EFO	REGS	0.088000	68000	16870627	1
2018-11-23 17:43:09.303	SHARE	EFO	REGS	0.088400	5273	16870628	1
2018-11-23 17:43:09.304	SHARE	EFO	REGS	0.088600	20000	16870629	1
2018-11-23 17:43:09.306	SHARE	EFO	REGS	0.089000	100000	16870630	1
